exposure,outcome,id.exposure,id.outcome,samplesize,SNP,b,se,p,outcome_code
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs4968782,0.458814344889894,0.122319456457958,0.00017616479835755,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs538054,0.439024658740523,0.121721875885237,0.000310014101778864,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs55670730,0.456703136889093,0.122159311662636,0.000185057919899917,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs56175671,0.454952199509521,0.122142919448775,0.000195506590942634,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs56210598,0.445586877682015,0.122116633032167,0.000263403402727336,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs56365334,0.446738224349415,0.122072465343941,0.000252594473866116,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs56388530,0.460315958895472,0.122122705007557,0.000163712218700904,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs57541197,0.446392997347206,0.122820248863386,0.00027849560688535,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs57748895,0.463393881902006,0.121809574542765,0.000142235383277288,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6031439,0.464180177675656,0.121691925526648,0.000136521028160069,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6039216,0.445066848403899,0.122582130405124,0.000282582933856325,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs604723,0.473952579234464,0.122355149379156,0.000107247748186565,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs60776549,0.465523673796153,0.121224958728738,0.000122952347366415,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs607797,0.434376323410642,0.120578709476788,0.000315256681539105,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs612652,0.429148682777889,0.122164778320033,0.000443298437852791,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs61772578,0.44392521397365,0.121974250018588,0.000273168537406994,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs61910264,0.45554515114909,0.122244471341974,0.000194149963372238,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs61926181,0.436800841067611,0.121717985996388,0.000332419962210939,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs62039768,0.454397255762186,0.122328193838439,0.000203545462143064,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs62271373,0.458252201662498,0.121987784785875,0.000172277569045342,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs62280277,0.449883965220247,0.122212399882735,0.000232171017542597,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs62388421,0.460989476339773,0.121873039346858,0.00015523700708049,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs62434129,0.439567489695063,0.122334713758161,0.000326699128552657,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6271,0.449041484015895,0.122283473452881,0.000240532082484389,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6468801,0.444482522725522,0.121941893392207,0.000267354958954267,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6766511,0.437520636771168,0.120595949079345,0.00028563871100118,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6807945,0.447007548573612,0.122104958459021,0.00025138302587406,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6825268,0.454497840742866,0.122316124508331,0.000202590685638709,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6869803,0.460189489713998,0.122042257802087,0.000162764897036511,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6940071,0.447493309326833,0.122124120925,0.000248064407066051,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6941064,0.461497285435388,0.121782571735426,0.000150939686151453,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6945340,0.45805037363351,0.122017296655224,0.000174049426952472,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6961048,0.449486904086606,0.122363671765068,0.000239373532287438,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6988985,0.441958600049528,0.121646812612049,0.000280004606864537,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7070115,0.446039149775771,0.12219270755146,0.000261941630471907,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs708107,0.447861550328155,0.122313920539793,0.000250669800148239,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7082011,0.436264916445353,0.121177799087404,0.000317966410416223,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7134677,0.45922238513096,0.122240879355998,0.000172168269681797,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7178948,0.445182189501736,0.121904561892483,0.000260316236766636,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7219354,0.456798198579116,0.122191568279542,0.000185211766543046,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7219437,0.453572993684982,0.122335936355111,0.000209230939533349,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7220198,0.451707337881675,0.122422577599953,0.000224484397045595,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs72837033,0.460847949198013,0.121863790209528,0.000155783329035622,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs72843959,0.457007750136328,0.122120007642505,0.000182355261200139,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs72844225,0.457556231154402,0.122282903990437,0.000182718429736484,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs72997833,0.438468522314413,0.121407670670848,0.000304385444728879,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs72999517,0.457055574082267,0.122166892250096,0.000183115087177048,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73050466,0.463678594829913,0.122332755814194,0.000150461728363541,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73075198,0.45266167584544,0.122322811738775,0.000215132719381363,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73075659,0.448084873984218,0.122270775502715,0.000247635293808943,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73174309,0.456705016614309,0.122401202588681,0.000190559658082293,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73210709,0.459867625808551,0.121770656326039,0.000159043669440251,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73306876,0.450462129671984,0.123270377787736,0.000257923828411552,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7340705,0.465031428670501,0.121689028011094,0.000132656525336206,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73563812,0.45652080179749,0.122480016655659,0.000193535542797823,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73728279,0.456775812527894,0.122207190060742,0.000185699276173235,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs740746,0.471717019211915,0.122010379552034,0.000110542476870104,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs74233809,0.438106205422814,0.121817257601295,0.000322624872089779,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs74265413,0.445011814102612,0.121893477306881,0.000261398809126915,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs74439044,0.446276465274014,0.122455541400203,0.000268020654271633,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs74446674,0.4673510587757,0.120415690087749,0.00010396474459381,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs74661587,0.463513861109618,0.122065256155727,0.000146302637991704,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs75320558,0.447531266308713,0.122146981039427,0.000248428089193089,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7545442,0.463441029186522,0.121518638913636,0.000136877031080582,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs762395,0.453679450845107,0.122298770097163,0.000207587401750143,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs76399906,0.45274192238481,0.122224187032418,0.000212065140665571,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs76452347,0.46704314089428,0.121591106302241,0.000122486078366627,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7685862,0.448919216589247,0.1224152576223,0.000245236781394973,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7701003,0.450427926550057,0.122934995394957,0.000248353312856064,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs77790871,0.454631480256168,0.122144435038367,0.000197587617361289,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs77924615,0.464077595255123,0.12278091041467,0.000157004136074926,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs78058190,0.458201441559099,0.122404184500416,0.000181584569753786,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7851651,0.438210639648632,0.121119828531901,0.000296896918151878,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7911644,0.463927552560231,0.121826945830487,0.000140046265966721,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs79273881,0.455588378037282,0.122254162361875,0.000194105171480476,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7932088,0.456054302582977,0.122202439454352,0.000189997610964418,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs79780963,0.438678615907648,0.121935237007761,0.000321122417578024,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs8025890,0.45095390684645,0.122638556431761,0.000235903059684312,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs8045523,0.450375470152446,0.122340788671844,0.000232030478116225,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs8057673,0.450906208933562,0.12230614456803,0.000227179845852016,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs880315,0.433339267720485,0.122144232379532,0.000388511858316338,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs8904,0.440177061773358,0.121179567507327,0.000280757878736074,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs908951,0.48654355453103,0.12030189635472,5.24674081650184e-05,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9286351,0.451767666105041,0.122327173048393,0.00022152842586352,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9292468,0.452385754720349,0.122725305889508,0.000227658578558738,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9375459,0.460304487498505,0.122870619791903,0.000179495221360707,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9394951,0.440503743715728,0.122026923341374,0.000306327140079109,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9399953,0.452103642296922,0.12230713640215,0.000218625245140158,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9506725,0.449108977243818,0.122573670471359,0.000248314312510211,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9828603,0.444399593152836,0.121896672576038,0.000266657320025284,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs986506,0.454055729550539,0.122327617446115,0.000205790043070433,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9897429,0.447806700322643,0.122196699518567,0.000247688410284588,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9959672,0.459544459797063,0.122112466624086,0.000167693454444718,DD
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,All,0.452656132563079,0.121789684707972,0.000201839175505331,DD
