exposure,outcome,id.exposure,id.outcome,samplesize,SNP,b,se,p
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs56175671,-0.895983009507375,2.85387180806053,0.753556364802653
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs56210598,2.10653298012282,1.80343470960155,0.242779648706634
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs56365334,2.27941008866905,2.07046416387439,0.270932594813768
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs56388530,-1.18576364975656,1.72474712691863,0.491767700760523
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs57541197,0.940848505967419,1.04538722885269,0.368120250693519
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs57748895,-2.00278805387356,1.78305770983347,0.261338838028435
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6031439,-2.27609593469474,1.81427936823494,0.209643815051785
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6039216,1.22082285547336,1.18951970533301,0.304742757088453
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs604723,-0.979977107734763,0.972137290872885,0.313423490981098
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs60776549,-3.47773825461433,2.05963139350946,0.0913105726960444
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs607797,4.98019315337367,1.85536607674706,0.00727013103932991
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs612652,2.07861091449921,0.985548278426348,0.0349367354097519
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs61772578,2.5320868849351,1.81953982183779,0.16404101634511
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs61910264,-0.450503719471334,2.08357970255492,0.828819213786263
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs61926181,2.80703987778874,1.43852837274434,0.0510181076500242
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs62039768,0.00979220931826639,1.88010418910715,0.99584437003394
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs62271373,-1.80267009352467,2.36488898407939,0.445902365304804
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs62280277,1.46422015363466,2.25056060651253,0.515303174484198
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs62388421,-2.01476440424865,2.02793279904766,0.32046318758014
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs62434129,1.77952321050532,1.19043966495873,0.134954804848301
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6271,1.34439286710803,1.85171093016767,0.46782197517508
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6468801,2.67691975766551,1.94442927671226,0.168601205495479
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6766511,5.6597112613311,2.18543306130607,0.00960474431742821
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6807945,2.14548493882735,2.04018506452908,0.292977185355933
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6825268,-0.034870178326092,1.91785980793506,0.985493807229077
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6869803,-1.44630138198351,1.87168414139042,0.439683802605572
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6940071,2.06061253615612,2.07969228186127,0.321770703576165
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6941064,-2.29955541928561,2.07918135827073,0.268730508614866
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6945340,-1.66501721036481,2.33413627621235,0.475639515538158
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6961048,1.09252174171301,1.67590713777336,0.514466501566715
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs6988985,3.42433040823425,1.96448428682912,0.0813127839287362
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7070115,1.86174581693876,1.72094151145599,0.279333325944732
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs708107,1.40664632827495,1.66377522699188,0.397857101105797
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7082011,3.92128630444806,1.71556275819602,0.0222709789592328
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7134677,-0.821613119987793,1.64322623997559,0.617075077451974
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7178948,2.88829518376778,2.12719037182897,0.174527737327934
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7219354,-0.818744259890787,2.06465943798546,0.691698058199647
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7219437,0.215459971128364,1.8960477459296,0.909526060036958
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7220198,0.632641118509498,1.6247374179903,0.696994671933517
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs72837033,-2.06663258535736,2.06663258535736,0.317310507862914
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs72843959,-1.16121609695618,2.26883760482208,0.608783274507984
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs72844225,-0.589408411584701,1.71978070777454,0.731806854504963
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs72997833,3.64823897598833,1.76966815999434,0.0392516980738843
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs72999517,-0.941504491141599,2.09773807675409,0.653562305233114
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73050466,-0.820611681342156,1.26999426874381,0.518179726334666
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73075198,0.45110520775901,1.97149683390975,0.819013827536497
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73075659,1.49533116827505,1.78080348221847,0.401079610803064
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73174309,-0.240433590344187,1.54383673799952,0.87623977554202
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73210709,-2.64879222432327,2.44277505132035,0.278215250905935
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73306876,0.56650536999882,0.855659152602384,0.50792702409201
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7340705,-2.20038139944257,1.72668818150702,0.202544262973587
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73563812,-0.106507363209043,1.42009817612058,0.940214711894211
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs73728279,-0.75466351248121,2.01756979867426,0.708370240652224
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs740746,-1.35421464762782,1.15154306771073,0.239594876057857
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs74233809,2.66759797292277,1.45640446432552,0.0670061685575624
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs74265413,2.91528524065394,2.11501086086658,0.168086495435629
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs74439044,1.28956623681125,1.35269185679502,0.340421207608927
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs74446674,-5.40412334611308,2.35179441914181,0.0215690559596337
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs74661587,-1.32595411045774,1.51043468234752,0.380018290090057
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs75320558,1.96375596059896,2.02371797466305,0.331861912213373
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7545442,-2.94017052989073,2.09012122703117,0.159516791570933
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs762395,0.141681188988538,2.0543772403338,0.945017067376838
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs76399906,0.408837566331809,2.66161599305811,0.877921181943235
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs76452347,-2.26940311294025,1.62262322575228,0.161932546715938
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7685862,1.0842421551043,1.53408730456247,0.479711336646705
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7701003,0.614455504643528,1.00946261477151,0.542726189445172
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs77790871,-0.834668974381295,3.00583244148356,0.781255608287571
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs77924615,-0.345109572289202,0.990314424829883,0.727476090728835
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs78058190,-0.393746718777344,1.45832118065683,0.787160253603921
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7851651,4.37298223179963,1.94179355419262,0.0243202169965101
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7911644,-1.91298963772941,1.70854799705604,0.262859478284132
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs79273881,-0.424092881848825,2.03784891278007,0.835144556403741
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs7932088,-0.695439309011503,2.16579670520725,0.748133915083774
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs79780963,2.45041843402499,1.41149833772785,0.0825566544256562
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs8025890,0.644429254326307,1.25433551288513,0.607418770716388
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs8045523,0.984016210372308,1.79971385844409,0.584541847531089
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs8057673,0.939073273800725,1.96509777665707,0.632738388642241
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs880315,2.09219405345408,1.09029830954649,0.0549945959282303
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs8904,4.61309148845855,2.15148384545756,0.0320213389272587
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs908951,-2.86885029769595,1.17074405530975,0.0142677598385976
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9286351,0.691506526757756,1.93267208760501,0.720494363806918
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9292468,0.479184747017075,1.17134049270841,0.682472947499482
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9375459,-0.0917002136614978,0.999532328910326,0.926902137611101
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9394951,2.3000514587784,1.45539979312532,0.114025100406087
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9399953,0.617639448798524,2.03654088522757,0.761677485941027
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9506725,0.883643868267302,1.30221201639392,0.497409451259859
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9828603,2.83786445691621,2.00319844017615,0.156580407089635
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs986506,0.0873585228722085,1.90441579861414,0.963412622431812
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9897429,1.75824794109166,1.93407273520083,0.363302140886898
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,rs9959672,-1.21424460704641,1.83401529189302,0.50792702409201
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,All - Inverse variance weighted,0.452656132563079,0.121789684707972,0.000201839175505331
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Depression || id:finn-b-F5_DEPRESSIO,ukb-b-18009,finn-b-F5_DEPRESSIO,,All - MR Egger,0.202426681999466,0.364679903629205,0.579482401402872
